pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Saga,2020-03-25,0,0,1,0,0,1
Saga,2020-03-26,0,0,1,0,0,1
Saga,2020-03-27,0,0,1,0,0,1
Saga,2020-03-28,0,0,1,0,0,1
Saga,2020-03-29,0,0,1,0,0,1
Saga,2020-03-30,0,0,1,0,0,1
Saga,2020-03-31,1,1,2,1,1,2
Saga,2020-04-01,1,2,3,1,2,3
Saga,2020-04-02,0,2,3,0,2,3
Saga,2020-04-03,2,4,5,2,4,5
Saga,2020-04-04,1,5,6,1,5,6
Saga,2020-04-05,2,7,8,2,7,8
Saga,2020-04-06,0,7,8,0,7,8
Saga,2020-04-07,3,9,11,3,9,11
Saga,2020-04-08,0,8,11,0,8,11
Saga,2020-04-09,1,9,12,1,9,12
Saga,2020-04-10,0,7,12,0,7,12
Saga,2020-04-11,1,7,13,1,7,13
Saga,2020-04-12,0,5,13,0,5,13
Saga,2020-04-13,0,5,13,0,5,13
Saga,2020-04-14,2,4,15,2,4,15
Saga,2020-04-15,0,4,15,0,4,15
Saga,2020-04-16,0,3,15,0,3,15
Saga,2020-04-17,1,4,16,1,4,16
Saga,2020-04-18,0,3,16,0,3,16
Saga,2020-04-19,1,4,17,1,4,17
Saga,2020-04-20,0,4,17,0,4,17
Saga,2020-04-21,0,2,17,0,2,17
Saga,2020-04-22,2,4,19,2,4,19
Saga,2020-04-23,13,17,32,13,17,32
Saga,2020-04-24,0,16,32,0,16,32
Saga,2020-04-25,5,21,37,5,21,37
Saga,2020-04-26,0,20,37,0,20,37
Saga,2020-04-27,0,20,37,0,20,37
Saga,2020-04-28,1,21,38,1,21,38
Saga,2020-04-29,3,22,41,3,22,41
Saga,2020-04-30,0,9,41,0,9,41
Saga,2020-05-01,1,10,42,1,10,42
Saga,2020-05-02,0,5,42,0,5,42
Saga,2020-05-03,2,7,44,2,7,44
Saga,2020-05-04,1,8,45,1,8,45
Saga,2020-05-05,0,7,45,0,7,45
Saga,2020-05-06,0,4,45,0,4,45
Saga,2020-05-07,0,4,45,0,4,45
Saga,2020-05-08,0,3,45,0,3,45
Saga,2020-05-09,0,3,45,0,3,45
Saga,2020-05-10,0,1,45,0,1,45
Saga,2020-05-11,0,0,45,0,0,45
Saga,2020-05-12,0,0,45,0,0,45
Saga,2020-05-13,1,1,46,1,1,46
Saga,2020-05-14,0,1,46,0,1,46
Saga,2020-05-15,0,1,46,0,1,46
Saga,2020-05-16,1,2,47,1,2,47
Saga,2020-05-17,0,2,47,0,2,47
Saga,2020-05-18,0,2,47,0,2,47
Saga,2020-05-19,0,2,47,0,2,47
Saga,2020-05-20,0,1,47,0,1,47
Saga,2020-05-21,0,1,47,0,1,47
Saga,2020-05-22,0,1,47,0,1,47
Saga,2020-05-23,0,0,47,0,0,47
Saga,2020-05-24,0,0,47,0,0,47
Saga,2020-05-25,0,0,47,0,0,47
Saga,2020-05-26,0,0,47,0,0,47
Saga,2020-05-27,0,0,47,0,0,47
Saga,2020-05-28,0,0,47,0,0,47
Saga,2020-05-29,0,0,47,0,0,47
Saga,2020-05-30,0,0,47,0,0,47
Saga,2020-05-31,0,0,47,0,0,47
Saga,2020-06-01,0,0,47,0,0,47
Saga,2020-06-02,0,0,47,0,0,47
Saga,2020-06-03,0,0,47,0,0,47
Saga,2020-06-04,0,0,47,0,0,47
Saga,2020-06-05,0,0,47,0,0,47
Saga,2020-06-06,0,0,47,0,0,47
Saga,2020-06-07,0,0,47,0,0,47
Saga,2020-06-08,0,0,47,0,0,47
Saga,2020-06-09,0,0,47,0,0,47
Saga,2020-06-10,0,0,47,0,0,47
Saga,2020-06-11,0,0,47,0,0,47
Saga,2020-06-12,0,0,47,0,0,47
Saga,2020-06-13,0,0,47,0,0,47
Saga,2020-06-14,0,0,47,0,0,47
Saga,2020-06-15,0,0,47,0,0,47
Saga,2020-06-16,0,0,47,0,0,47
Saga,2020-06-17,0,0,47,0,0,47
Saga,2020-06-18,0,0,47,0,0,47
Saga,2020-06-19,0,0,47,0,0,47
Saga,2020-06-20,0,0,47,0,0,47
Saga,2020-06-21,0,0,47,0,0,47
Saga,2020-06-22,0,0,47,0,0,47
Saga,2020-06-23,0,0,47,0,0,47
Saga,2020-06-24,0,0,47,0,0,47
Saga,2020-06-25,0,0,47,0,0,47
Saga,2020-06-26,0,0,47,0,0,47
Saga,2020-06-27,0,0,47,0,0,47
Saga,2020-06-28,0,0,47,0,0,47
Saga,2020-06-29,0,0,47,0,0,47
Saga,2020-06-30,0,0,47,0,0,47
Saga,2020-07-01,0,0,47,0,0,47
Saga,2020-07-02,0,0,47,0,0,47
Saga,2020-07-03,0,0,47,0,0,47
Saga,2020-07-04,0,0,47,0,0,47
Saga,2020-07-05,0,0,47,0,0,47
Saga,2020-07-06,0,0,47,0,0,47
Saga,2020-07-07,0,0,47,0,0,47
Saga,2020-07-08,0,0,47,0,0,47
Saga,2020-07-09,0,0,47,0,0,47
Saga,2020-07-10,0,0,47,0,0,47
Saga,2020-07-11,0,0,47,0,0,47
Saga,2020-07-12,0,0,47,0,0,47
Saga,2020-07-13,0,0,47,0,0,47
Saga,2020-07-14,0,0,47,0,0,47
Saga,2020-07-15,0,0,47,0,0,47
Saga,2020-07-16,0,0,47,0,0,47
Saga,2020-07-17,0,0,47,0,0,47
Saga,2020-07-18,0,0,47,0,0,47
Saga,2020-07-19,0,0,47,0,0,47
Saga,2020-07-20,1,1,48,1,1,48
Saga,2020-07-21,1,2,49,1,2,49
Saga,2020-07-22,6,8,55,6,8,55
Saga,2020-07-23,2,10,57,2,10,57
Saga,2020-07-24,6,16,63,6,16,63
Saga,2020-07-25,3,19,66,3,19,66
Saga,2020-07-26,1,20,67,1,20,67
Saga,2020-07-27,0,19,67,0,19,67
Saga,2020-07-28,2,20,69,2,20,69
Saga,2020-07-29,3,17,72,3,17,72
Saga,2020-07-30,3,18,75,3,18,75
Saga,2020-07-31,7,19,82,7,19,82
Saga,2020-08-01,8,24,90,8,24,90
Saga,2020-08-02,5,28,95,5,28,95
Saga,2020-08-03,9,37,104,9,37,104
Saga,2020-08-04,7,42,111,7,42,111
Saga,2020-08-05,10,49,121,10,49,121
Saga,2020-08-06,12,58,133,12,58,133
Saga,2020-08-07,7,58,140,7,58,140
Saga,2020-08-08,5,55,145,5,55,145
Saga,2020-08-09,9,59,154,9,59,154
Saga,2020-08-10,3,53,157,3,53,157
Saga,2020-08-11,5,51,162,5,51,162
Saga,2020-08-12,12,53,174,12,53,174
Saga,2020-08-13,1,42,175,1,42,175
Saga,2020-08-14,5,40,180,5,40,180
Saga,2020-08-15,10,45,190,10,45,190
Saga,2020-08-16,5,41,195,5,41,195
Saga,2020-08-17,3,41,198,3,41,198
Saga,2020-08-18,1,37,199,1,37,199
Saga,2020-08-19,4,29,203,4,29,203
Saga,2020-08-20,4,32,207,4,32,207
Saga,2020-08-21,7,34,214,7,34,214
Saga,2020-08-22,4,28,218,4,28,218
Saga,2020-08-23,4,27,222,4,27,222
Saga,2020-08-24,2,26,224,2,26,224
Saga,2020-08-25,1,26,225,1,26,225
Saga,2020-08-26,2,24,227,2,24,227
Saga,2020-08-27,2,22,229,2,22,229
Saga,2020-08-28,6,21,235,6,21,235
Saga,2020-08-29,2,19,237,2,19,237
Saga,2020-08-30,0,15,237,0,15,237
Saga,2020-08-31,0,13,237,0,13,237
Saga,2020-09-01,0,12,237,0,12,237
Saga,2020-09-02,2,12,239,2,12,239
Saga,2020-09-03,0,10,239,0,10,239
Saga,2020-09-04,0,4,239,0,4,239
Saga,2020-09-05,1,3,240,1,3,240
Saga,2020-09-06,0,3,240,0,3,240
Saga,2020-09-07,1,4,241,1,4,241
Saga,2020-09-08,1,5,242,1,5,242
Saga,2020-09-09,0,3,242,0,3,242
Saga,2020-09-10,1,4,243,1,4,243
Saga,2020-09-11,1,5,244,1,5,244
Saga,2020-09-12,0,4,244,0,4,244
Saga,2020-09-13,0,4,244,0,4,244
Saga,2020-09-14,0,3,244,0,3,244
Saga,2020-09-15,0,2,244,0,2,244
Saga,2020-09-16,0,2,244,0,2,244
Saga,2020-09-17,0,1,244,0,1,244
Saga,2020-09-18,0,0,244,0,0,244
Saga,2020-09-19,1,1,245,1,1,245
Saga,2020-09-20,0,1,245,0,1,245
Saga,2020-09-21,0,1,245,0,1,245
Saga,2020-09-22,0,1,245,0,1,245
Saga,2020-09-23,0,1,245,0,1,245
Saga,2020-09-24,0,1,245,0,1,245
Saga,2020-09-25,0,1,245,0,1,245
Saga,2020-09-26,1,1,246,1,1,246
Saga,2020-09-27,0,1,246,0,1,246
Saga,2020-09-28,0,1,246,0,1,246
Saga,2020-09-29,0,1,246,0,1,246
Saga,2020-09-30,0,1,246,0,1,246
Saga,2020-10-01,0,1,246,0,1,246
Saga,2020-10-02,0,1,246,0,1,246
Saga,2020-10-03,1,1,247,1,1,247
Saga,2020-10-04,0,1,247,0,1,247
Saga,2020-10-05,0,1,247,0,1,247
Saga,2020-10-06,0,1,247,0,1,247
Saga,2020-10-07,2,3,249,2,3,249
Saga,2020-10-08,0,3,249,0,3,249
Saga,2020-10-09,0,3,249,0,3,249
Saga,2020-10-10,0,2,249,0,2,249
Saga,2020-10-11,0,2,249,0,2,249
Saga,2020-10-12,0,2,249,0,2,249
Saga,2020-10-13,1,3,250,1,3,250
Saga,2020-10-14,0,1,250,0,1,250
Saga,2020-10-15,0,1,250,0,1,250
Saga,2020-10-16,1,2,251,1,2,251
Saga,2020-10-17,2,4,253,2,4,253
Saga,2020-10-18,0,4,253,0,4,253
Saga,2020-10-19,0,4,253,0,4,253
Saga,2020-10-20,0,3,253,0,3,253
Saga,2020-10-21,1,4,254,1,4,254
Saga,2020-10-22,0,4,254,0,4,254
Saga,2020-10-23,0,3,254,0,3,254
Saga,2020-10-24,1,2,255,1,2,255
Saga,2020-10-25,0,2,255,0,2,255
Saga,2020-10-26,0,2,255,0,2,255
Saga,2020-10-27,0,2,255,0,2,255
Saga,2020-10-28,0,1,255,0,1,255
Saga,2020-10-29,0,1,255,0,1,255
Saga,2020-10-30,0,1,255,0,1,255
Saga,2020-10-31,0,0,255,0,0,255
Saga,2020-11-01,0,0,255,0,0,255
Saga,2020-11-02,2,2,257,2,2,257
Saga,2020-11-03,8,10,265,8,10,265
Saga,2020-11-04,2,12,267,2,12,267
Saga,2020-11-05,0,12,267,0,12,267
Saga,2020-11-06,1,13,268,1,13,268
Saga,2020-11-07,1,14,269,1,14,269
Saga,2020-11-08,1,15,270,1,15,270
Saga,2020-11-09,6,19,276,6,19,276
Saga,2020-11-10,0,11,276,0,11,276
Saga,2020-11-11,1,10,277,1,10,277
Saga,2020-11-12,1,11,278,1,11,278
Saga,2020-11-13,0,10,278,0,10,278
Saga,2020-11-14,2,11,280,2,11,280
Saga,2020-11-15,0,10,280,0,10,280
Saga,2020-11-16,1,5,281,1,5,281
Saga,2020-11-17,1,6,282,1,6,282
Saga,2020-11-18,4,9,286,4,9,286
Saga,2020-11-19,6,14,292,6,14,292
Saga,2020-11-20,0,14,292,0,14,292
Saga,2020-11-21,3,15,295,3,15,295
Saga,2020-11-22,0,15,295,0,15,295
Saga,2020-11-23,0,14,295,0,14,295
Saga,2020-11-24,4,17,299,4,17,299
Saga,2020-11-25,2,15,301,2,15,301
Saga,2020-11-26,1,10,302,1,10,302
Saga,2020-11-27,0,10,302,0,10,302
Saga,2020-11-28,7,14,309,7,14,309
Saga,2020-11-29,0,14,309,0,14,309
Saga,2020-11-30,2,16,311,2,16,311
Saga,2020-12-01,13,25,324,13,25,324
Saga,2020-12-02,6,29,330,6,29,330
Saga,2020-12-03,4,32,334,4,32,334
Saga,2020-12-04,4,36,338,4,36,338
Saga,2020-12-05,3,32,341,3,32,341
Saga,2020-12-06,1,33,342,1,33,342
Saga,2020-12-07,4,35,346,4,35,346
Saga,2020-12-08,6,28,352,6,28,352
Saga,2020-12-09,7,29,359,7,29,359
Saga,2020-12-10,14,39,373,14,39,373
Saga,2020-12-11,4,39,377,4,39,377
Saga,2020-12-12,7,43,384,7,43,384
Saga,2020-12-13,2,44,386,2,44,386
Saga,2020-12-14,4,44,390,4,44,390
Saga,2020-12-15,6,44,396,6,44,396
Saga,2020-12-16,8,45,404,8,45,404
Saga,2020-12-17,5,36,409,5,36,409
Saga,2020-12-18,2,34,411,2,34,411
Saga,2020-12-19,4,31,415,4,31,415
Saga,2020-12-20,0,29,415,0,29,415
Saga,2020-12-21,2,27,417,2,27,417
Saga,2020-12-22,6,27,423,6,27,423
Saga,2020-12-23,7,26,430,7,26,430
Saga,2020-12-24,9,30,439,9,30,439
Saga,2020-12-25,6,34,445,6,34,445
Saga,2020-12-26,4,34,449,4,34,449
Saga,2020-12-27,2,36,451,2,36,451
Saga,2020-12-28,5,39,456,5,39,456
Saga,2020-12-29,7,40,463,7,40,463
Saga,2020-12-30,7,40,470,7,40,470
Saga,2020-12-31,4,35,474,4,35,474
Saga,2021-01-01,1,30,475,1,30,475
Saga,2021-01-02,5,31,480,5,31,480
Saga,2021-01-03,3,32,483,3,32,483
Saga,2021-01-04,23,50,506,23,50,506
Saga,2021-01-05,10,53,516,10,53,516
Saga,2021-01-06,11,57,527,11,57,527
Saga,2021-01-07,21,74,548,21,74,548
Saga,2021-01-08,24,97,572,24,97,572
Saga,2021-01-09,13,105,585,13,105,585
Saga,2021-01-10,22,124,607,22,124,607
Saga,2021-01-11,19,120,626,19,120,626
Saga,2021-01-12,34,144,660,34,144,660
Saga,2021-01-13,32,165,692,32,165,692
Saga,2021-01-14,26,170,718,26,170,718
Saga,2021-01-15,35,181,753,35,181,753
Saga,2021-01-16,18,186,771,18,186,771
Saga,2021-01-17,15,179,786,15,179,786
Saga,2021-01-18,28,188,814,28,188,814
Saga,2021-01-19,19,173,833,19,173,833
Saga,2021-01-20,20,161,853,20,161,853
Saga,2021-01-21,26,161,879,26,161,879
Saga,2021-01-22,18,144,897,18,144,897
Saga,2021-01-23,10,136,907,10,136,907
Saga,2021-01-24,13,134,920,13,134,920
Saga,2021-01-25,12,118,932,12,118,932
Saga,2021-01-26,13,112,945,13,112,945
Saga,2021-01-27,7,99,952,7,99,952
Saga,2021-01-28,7,80,959,7,80,959
Saga,2021-01-29,2,64,961,2,64,961
Saga,2021-01-30,6,60,967,6,60,967
Saga,2021-01-31,5,52,972,5,52,972
Saga,2021-02-01,2,42,974,2,42,974
Saga,2021-02-02,4,33,978,4,33,978
Saga,2021-02-03,9,35,987,9,35,987
Saga,2021-02-04,5,33,992,5,33,992
Saga,2021-02-05,6,37,998,6,37,998
Saga,2021-02-06,1,32,999,1,32,999
Saga,2021-02-07,2,29,1001,2,29,1001
Saga,2021-02-08,3,30,1004,3,30,1004
Saga,2021-02-09,5,31,1009,5,31,1009
Saga,2021-02-10,6,28,1015,6,28,1015
Saga,2021-02-11,1,24,1016,1,24,1016
Saga,2021-02-12,1,19,1017,1,19,1017
Saga,2021-02-13,1,19,1018,1,19,1018
Saga,2021-02-14,0,17,1018,0,17,1018
Saga,2021-02-15,0,14,1018,0,14,1018
Saga,2021-02-16,0,9,1018,0,9,1018
Saga,2021-02-17,1,4,1019,1,4,1019
Saga,2021-02-18,0,3,1019,0,3,1019
Saga,2021-02-19,1,3,1020,1,3,1020
Saga,2021-02-20,8,10,1028,8,10,1028
Saga,2021-02-21,8,18,1036,8,18,1036
Saga,2021-02-22,6,24,1042,6,24,1042
Saga,2021-02-23,11,35,1053,11,35,1053
Saga,2021-02-24,4,38,1057,4,38,1057
Saga,2021-02-25,12,50,1069,12,50,1069
Saga,2021-02-26,8,57,1077,8,57,1077
Saga,2021-02-27,2,51,1079,2,51,1079
Saga,2021-02-28,3,46,1082,3,46,1082
Saga,2021-03-01,6,46,1088,6,46,1088
Saga,2021-03-02,4,39,1092,4,39,1092
Saga,2021-03-03,2,37,1094,2,37,1094
Saga,2021-03-04,3,28,1097,3,28,1097
Saga,2021-03-05,5,25,1102,5,25,1102
Saga,2021-03-06,2,25,1104,2,25,1104
Saga,2021-03-07,12,34,1116,12,34,1116
Saga,2021-03-08,4,32,1120,4,32,1120
Saga,2021-03-09,21,49,1141,21,49,1141
Saga,2021-03-10,12,59,1153,12,59,1153
Saga,2021-03-11,5,61,1158,5,61,1158
Saga,2021-03-12,6,62,1164,6,62,1164
Saga,2021-03-13,3,63,1167,3,63,1167
Saga,2021-03-14,4,55,1171,4,55,1171
Saga,2021-03-15,0,51,1171,0,51,1171
Saga,2021-03-16,2,32,1173,2,32,1173
Saga,2021-03-17,4,24,1177,4,24,1177
Saga,2021-03-18,3,22,1180,3,22,1180
Saga,2021-03-19,5,21,1185,5,21,1185
Saga,2021-03-20,3,21,1188,3,21,1188
Saga,2021-03-21,4,21,1192,4,21,1192
Saga,2021-03-22,1,22,1193,1,22,1193
Saga,2021-03-23,0,20,1193,0,20,1193
Saga,2021-03-24,1,17,1194,1,17,1194
Saga,2021-03-25,0,14,1194,0,14,1194
Saga,2021-03-26,1,10,1195,1,10,1195
Saga,2021-03-27,6,13,1201,6,13,1201
Saga,2021-03-28,11,20,1212,11,20,1212
Saga,2021-03-29,3,22,1215,3,22,1215
Saga,2021-03-30,1,23,1216,1,23,1216
Saga,2021-03-31,5,27,1221,5,27,1221
Saga,2021-04-01,9,36,1230,9,36,1230
Saga,2021-04-02,8,43,1238,8,43,1238
Saga,2021-04-03,8,45,1246,8,45,1246
Saga,2021-04-04,5,39,1251,5,39,1251
Saga,2021-04-05,5,41,1256,5,41,1256
Saga,2021-04-06,9,49,1265,9,49,1265
Saga,2021-04-07,7,51,1272,7,51,1272
Saga,2021-04-08,4,46,1276,4,46,1276
Saga,2021-04-09,9,47,1285,9,47,1285
Saga,2021-04-10,8,47,1293,8,47,1293
Saga,2021-04-11,4,46,1297,4,46,1297
Saga,2021-04-12,11,52,1308,11,52,1308
Saga,2021-04-13,12,55,1320,12,55,1320
Saga,2021-04-14,9,57,1329,9,57,1329
Saga,2021-04-15,5,58,1334,5,58,1334
Saga,2021-04-16,7,56,1341,7,56,1341
Saga,2021-04-17,18,66,1359,18,66,1359
Saga,2021-04-18,10,72,1369,10,72,1369
Saga,2021-04-19,15,76,1384,15,76,1384
Saga,2021-04-20,38,102,1422,38,102,1422
Saga,2021-04-21,30,123,1452,30,123,1452
Saga,2021-04-22,32,150,1484,32,150,1484
Saga,2021-04-23,25,168,1509,25,168,1509
Saga,2021-04-24,23,173,1532,23,173,1532
Saga,2021-04-25,24,187,1556,24,187,1556
Saga,2021-04-26,11,183,1567,11,183,1567
Saga,2021-04-27,15,160,1582,15,160,1582
Saga,2021-04-28,19,149,1601,19,149,1601
Saga,2021-04-29,15,132,1616,15,132,1616
Saga,2021-04-30,20,127,1636,20,127,1636
Saga,2021-05-01,0,104,1636,0,104,1636
Saitama,2020-02-01,1,1,1,1,1,1
Saitama,2020-02-02,0,1,1,0,1,1
Saitama,2020-02-03,0,1,1,0,1,1
Saitama,2020-02-04,0,1,1,0,1,1
Saitama,2020-02-05,0,1,1,0,1,1
Saitama,2020-02-06,0,1,1,0,1,1
Saitama,2020-02-07,0,1,1,0,1,1
Saitama,2020-02-08,0,0,1,0,0,1
Saitama,2020-02-09,0,0,1,0,0,1
Saitama,2020-02-10,1,1,2,1,1,2
Saitama,2020-02-11,0,1,2,0,1,2
Saitama,2020-02-12,0,1,2,0,1,2
Saitama,2020-02-13,0,1,2,0,1,2
Saitama,2020-02-14,1,2,3,1,2,3
Saitama,2020-02-15,0,2,3,0,2,3
Saitama,2020-02-16,0,2,3,0,2,3
Saitama,2020-02-17,0,1,3,0,1,3
Saitama,2020-02-18,0,1,3,0,1,3
Saitama,2020-02-19,0,1,3,0,1,3
Saitama,2020-02-20,0,1,3,0,1,3
Saitama,2020-02-21,1,1,4,1,1,4
Saitama,2020-02-22,0,1,4,0,1,4
Saitama,2020-02-23,0,1,4,0,1,4
Saitama,2020-02-24,0,1,4,0,1,4
Saitama,2020-02-25,0,1,4,0,1,4
Saitama,2020-02-26,0,1,4,0,1,4
Saitama,2020-02-27,0,1,4,0,1,4
Saitama,2020-02-28,0,0,4,0,0,4
Saitama,2020-02-29,0,0,4,0,0,4
Saitama,2020-03-01,0,0,4,0,0,4
Saitama,2020-03-02,0,0,4,0,0,4
Saitama,2020-03-03,0,0,4,0,0,4
Saitama,2020-03-04,0,0,4,0,0,4
Saitama,2020-03-05,2,2,6,2,2,6
Saitama,2020-03-06,3,5,9,3,5,9
Saitama,2020-03-07,0,5,9,0,5,9
Saitama,2020-03-08,1,6,10,1,6,10
Saitama,2020-03-09,0,6,10,0,6,10
Saitama,2020-03-10,5,11,15,5,11,15
Saitama,2020-03-11,2,13,17,2,13,17
Saitama,2020-03-12,6,17,23,6,17,23
Saitama,2020-03-13,2,16,25,2,16,25
Saitama,2020-03-14,7,23,32,7,23,32
Saitama,2020-03-15,0,22,32,0,22,32
Saitama,2020-03-16,0,22,32,0,22,32
Saitama,2020-03-17,5,22,37,5,22,37
Saitama,2020-03-18,1,21,38,1,21,38
Saitama,2020-03-19,4,19,42,4,19,42
Saitama,2020-03-20,3,20,45,3,20,45
Saitama,2020-03-21,3,16,48,3,16,48
Saitama,2020-03-22,7,23,55,7,23,55
Saitama,2020-03-23,1,24,56,1,24,56
Saitama,2020-03-24,7,26,63,7,26,63
Saitama,2020-03-25,1,26,64,1,26,64
Saitama,2020-03-26,7,29,71,7,29,71
Saitama,2020-03-27,6,32,77,6,32,77
Saitama,2020-03-28,7,36,84,7,36,84
Saitama,2020-03-29,6,35,90,6,35,90
Saitama,2020-03-30,0,34,90,0,34,90
Saitama,2020-03-31,16,43,106,16,43,106
Saitama,2020-04-01,3,45,109,3,45,109
Saitama,2020-04-02,15,53,124,15,53,124
Saitama,2020-04-03,16,63,140,16,63,140
Saitama,2020-04-04,25,81,165,25,81,165
Saitama,2020-04-05,25,100,190,25,100,190
Saitama,2020-04-06,15,115,205,15,115,205
Saitama,2020-04-07,18,117,223,18,117,223
Saitama,2020-04-08,42,156,265,42,156,265
Saitama,2020-04-09,50,191,315,50,191,315
Saitama,2020-04-10,34,209,349,34,209,349
Saitama,2020-04-11,35,219,384,35,219,384
Saitama,2020-04-12,41,235,425,41,235,425
Saitama,2020-04-13,19,239,444,19,239,444
Saitama,2020-04-14,41,262,485,41,262,485
Saitama,2020-04-15,55,275,540,55,275,540
Saitama,2020-04-16,50,275,590,50,275,590
Saitama,2020-04-17,20,261,610,20,261,610
Saitama,2020-04-18,44,270,654,44,270,654
Saitama,2020-04-19,26,255,680,26,255,680
Saitama,2020-04-20,12,248,692,12,248,692
Saitama,2020-04-21,11,218,703,11,218,703
Saitama,2020-04-22,42,205,745,42,205,745
Saitama,2020-04-23,45,200,790,45,200,790
Saitama,2020-04-24,21,201,811,21,201,811
Saitama,2020-04-25,15,172,826,15,172,826
Saitama,2020-04-26,23,169,849,23,169,849
Saitama,2020-04-27,8,165,857,8,165,857
Saitama,2020-04-28,11,165,868,11,165,868
Saitama,2020-04-29,12,135,880,12,135,880
Saitama,2020-04-30,14,104,894,14,104,894
Saitama,2020-05-01,8,91,902,8,91,902
Saitama,2020-05-02,27,103,929,27,103,929
Saitama,2020-05-03,8,88,937,8,88,937
Saitama,2020-05-04,7,87,944,7,87,944
Saitama,2020-05-05,10,86,954,10,86,954
Saitama,2020-05-06,5,79,959,5,79,959
Saitama,2020-05-07,19,84,978,19,84,978
Saitama,2020-05-08,9,85,987,9,85,987
Saitama,2020-05-09,19,77,1006,19,77,1006
Saitama,2020-05-10,3,72,1009,3,72,1009
Saitama,2020-05-11,1,66,1010,1,66,1010
Saitama,2020-05-12,1,57,1011,1,57,1011
Saitama,2020-05-13,5,57,1016,5,57,1016
Saitama,2020-05-14,4,42,1020,4,42,1020
Saitama,2020-05-15,3,36,1023,3,36,1023
Saitama,2020-05-16,5,22,1028,5,22,1028
Saitama,2020-05-17,4,23,1032,4,23,1032
Saitama,2020-05-18,4,26,1036,4,26,1036
Saitama,2020-05-19,0,25,1036,0,25,1036
Saitama,2020-05-20,5,25,1041,5,25,1041
Saitama,2020-05-21,1,22,1042,1,22,1042
Saitama,2020-05-22,1,20,1043,1,20,1043
Saitama,2020-05-23,1,16,1044,1,16,1044
Saitama,2020-05-24,0,12,1044,0,12,1044
Saitama,2020-05-25,1,9,1045,1,9,1045
Saitama,2020-05-26,1,10,1046,1,10,1046
Saitama,2020-05-27,0,5,1046,0,5,1046
Saitama,2020-05-28,3,7,1049,3,7,1049
Saitama,2020-05-29,2,8,1051,2,8,1051
Saitama,2020-05-30,1,8,1052,1,8,1052
Saitama,2020-05-31,0,8,1052,0,8,1052
Saitama,2020-06-01,0,7,1052,0,7,1052
Saitama,2020-06-02,1,7,1053,1,7,1053
Saitama,2020-06-03,2,9,1055,2,9,1055
Saitama,2020-06-04,1,7,1056,1,7,1056
Saitama,2020-06-05,2,7,1058,2,7,1058
Saitama,2020-06-06,1,7,1059,1,7,1059
Saitama,2020-06-07,0,7,1059,0,7,1059
Saitama,2020-06-08,0,7,1059,0,7,1059
Saitama,2020-06-09,1,7,1060,1,7,1060
Saitama,2020-06-10,6,11,1066,6,11,1066
Saitama,2020-06-11,3,13,1069,3,13,1069
Saitama,2020-06-12,2,13,1071,2,13,1071
Saitama,2020-06-13,0,12,1071,0,12,1071
Saitama,2020-06-14,2,14,1073,2,14,1073
Saitama,2020-06-15,1,15,1074,1,15,1074
Saitama,2020-06-16,1,15,1075,1,15,1075
Saitama,2020-06-17,1,10,1076,1,10,1076
Saitama,2020-06-18,2,9,1078,2,9,1078
Saitama,2020-06-19,14,21,1092,14,21,1092
Saitama,2020-06-20,3,24,1095,3,24,1095
Saitama,2020-06-21,10,32,1105,10,32,1105
Saitama,2020-06-22,3,34,1108,3,34,1108
Saitama,2020-06-23,14,47,1122,14,47,1122
Saitama,2020-06-24,12,58,1134,12,58,1134
Saitama,2020-06-25,6,62,1140,6,62,1140
Saitama,2020-06-26,16,64,1156,16,64,1156
Saitama,2020-06-27,12,73,1168,12,73,1168
Saitama,2020-06-28,7,70,1175,7,70,1175
Saitama,2020-06-29,13,80,1188,13,80,1188
Saitama,2020-06-30,10,76,1198,10,76,1198
Saitama,2020-07-01,17,81,1215,17,81,1215
Saitama,2020-07-02,24,99,1239,24,99,1239
Saitama,2020-07-03,18,101,1257,18,101,1257
Saitama,2020-07-04,27,116,1284,27,116,1284
Saitama,2020-07-05,21,130,1305,21,130,1305
Saitama,2020-07-06,17,134,1322,17,134,1322
Saitama,2020-07-07,28,152,1350,28,152,1350
Saitama,2020-07-08,48,183,1398,48,183,1398
Saitama,2020-07-09,22,181,1420,22,181,1420
Saitama,2020-07-10,44,207,1464,44,207,1464
Saitama,2020-07-11,35,215,1499,35,215,1499
Saitama,2020-07-12,31,225,1530,31,225,1530
Saitama,2020-07-13,26,234,1556,26,234,1556
Saitama,2020-07-14,42,248,1598,42,248,1598
Saitama,2020-07-15,38,238,1636,38,238,1636
Saitama,2020-07-16,49,265,1685,49,265,1685
Saitama,2020-07-17,51,272,1736,51,272,1736
Saitama,2020-07-18,50,287,1786,50,287,1786
Saitama,2020-07-19,38,294,1824,38,294,1824
Saitama,2020-07-20,31,299,1855,31,299,1855
Saitama,2020-07-21,48,305,1903,48,305,1903
Saitama,2020-07-22,62,329,1965,62,329,1965
Saitama,2020-07-23,65,345,2030,65,345,2030
Saitama,2020-07-24,46,340,2076,46,340,2076
Saitama,2020-07-25,35,325,2111,35,325,2111
Saitama,2020-07-26,33,320,2144,33,320,2144
Saitama,2020-07-27,23,312,2167,23,312,2167
Saitama,2020-07-28,55,319,2222,55,319,2222
Saitama,2020-07-29,54,311,2276,54,311,2276
Saitama,2020-07-30,57,303,2333,57,303,2333
